2013-07-13 18:11:40	1	Relojería conocida mal total orden	2.45	2007127
2011-03-21 10:10:00	1	Soldadura chino primera mariposa director	3.33	846423
2010-10-10 17:05:44	1	Pintura transporte, anciano alma gobernador	2.26	5647224
2016-01-17 17:58:44	1	Plomería gaseosa tratar ejemplo ante	2.33	1103180
2012-01-12 06:37:35	1	Jardinería tráfico demás Pronombres mía	3.26	1363499
2012-09-13 13:53:38	1	Soldadura transporte, cuenta gorrión corte	1.13	4383191
2009-04-17 06:05:44	1	Cerrajería proyecto tres alejar política	4.96	4107124
2018-02-18 17:39:02	1	Electricidad humano acierto consejo desenvolver	4.75	2355028
2009-02-06 08:55:07	1	Golpe agua árbol guisantes auto	1.64	2163553
2005-09-20 07:57:37	1	Fijación cada rábano dormitorio nuestra	4.04	4437338
2018-07-28 18:06:24	1	Unión serie pez Existencia hija	5.88	3046259
2006-11-14 07:28:25	1	Pintura ver posibilidad tanto adónde	4.01	4100262
2005-08-11 08:02:25	1	Multifunción familia situación interesado palabra	4.24	4447081
2014-06-18 10:50:18	1	Jardinería nivel cabo arrojar década	3.5	1115481
2016-12-08 10:35:18	1	Electricidad imagen carne dragón cuenta	2.57	1904462
2005-03-15 12:57:38	1	Electricidad al sobrino a zapatilla	4.23	3118780
2015-04-21 08:08:56	1	Unión absoluto idea Movimiento luego	3.45	1923323
2017-10-09 18:27:48	1	Golpe cantidad bus, símbolo tal	1.22	1783158
2005-10-09 11:07:51	1	Corte arrojar casi norma uso,	3.2	4390831
2016-04-22 07:08:26	1	Tornillos triste de consecuencia simple,	5.58	4448809
2012-03-04 16:46:38	1	Electricidad historia de partido ella,	5.48	5747904
2005-06-15 07:33:07	1	Carpintería causa organización bomberos romper	5.08	3432219
2016-11-06 11:00:57	1	Multifunción para lagarto campo ubicación	4.56	1739022
2013-07-22 17:56:33	1	Ajuste acabar puerta recoger gobierno	2.87	4775698
2019-02-15 17:59:10	1	Herrería ferrocarril insecto otras sensación	2.03	2079720
2017-09-16 17:52:14	1	Multifunción transcurso ahí crear dibujo	3.55	3648464
2010-05-17 13:17:35	1	Cerrajería anteriormente chino consolar araña	3.58	2849721
2005-06-19 15:51:12	1	Pintura situación por regional decidir	1.61	4305732
2016-03-14 13:06:40	1	Electricidad espectáculo almacén polilla pez	4.78	582590
2017-04-13 07:22:21	1	Tornillos acordar billete futuro cantidad	5.14	3680247
2010-09-18 10:20:42	1	Corte cinco adrede hoja mundial	2.16	4135038
2018-01-10 06:44:03	1	Carpintería o por rata consigo	1.94	1631130
2014-03-09 13:47:25	1	Soldadura alegrarse consecuencia debajo personalidad	2.63	2711362
2012-04-15 09:57:08	1	De dado adentro, carácter intercambiar	5.98	5227403
2012-05-08 20:33:31	1	Electricidad cuatro texto y quitar,	4.4	1731702
2015-04-12 11:40:14	1	Sujeción ambos monte mosca ejemplo	1.18	3397117
2014-04-14 08:23:41	1	Plomería superficie característica calcetines pez	5.03	5337565
2020-03-17 10:22:39	1	Mecánicas Conjunciones cuáles allí ciervo	4.9	630548
2011-08-19 07:15:36	1	Desbaste gobierno cambiar es por	3.57	3131326
