71504539	2013-07-13 18:11:40	1
71487249	2011-03-21 10:10:00	1
71459018	2010-10-10 17:05:44	1
71467572	2016-01-17 17:58:44	1
71489692	2012-01-12 06:37:35	1
71496944	2012-09-13 13:53:38	1
71514864	2009-04-17 06:05:44	1
71509446	2018-02-18 17:39:02	1
71499030	2009-02-06 08:55:07	1
71459312	2005-09-20 07:57:37	1
71465178	2018-07-28 18:06:24	1
71462840	2006-11-14 07:28:25	1
71475671	2005-08-11 08:02:25	1
71505624	2014-06-18 10:50:18	1
71488047	2016-12-08 10:35:18	1
71458843	2005-03-15 12:57:38	1
71512960	2015-04-21 08:08:56	1
71500794	2017-10-09 18:27:48	1
71497945	2005-10-09 11:07:51	1
71508522	2016-04-22 07:08:26	1
71480501	2012-03-04 16:46:38	1
71502061	2005-06-15 07:33:07	1
71478506	2016-11-06 11:00:57	1
71481418	2013-07-22 17:56:33	1
71464100	2019-02-15 17:59:10	1
71514122	2017-09-16 17:52:14	1
71494095	2010-05-17 13:17:35	1
71461307	2005-06-19 15:51:12	1
71477295	2016-03-14 13:06:40	1
71495586	2017-04-13 07:22:21	1
71512757	2010-09-18 10:20:42	1
71486913	2018-01-10 06:44:03	1
71502117	2014-03-09 13:47:25	1
71510118	2012-04-15 09:57:08	1
71475769	2012-05-08 20:33:31	1
71495719	2015-04-12 11:40:14	1
71478464	2014-04-14 08:23:41	1
71490168	2020-03-17 10:22:39	1
71511112	2011-08-19 07:15:36	1
71480886	2015-12-06 13:35:04	1
71468419	2015-10-01 09:58:54	1
71468006	2012-01-05 10:28:30	1
71486717	2008-02-01 11:46:57	1
71465563	2012-08-05 15:15:41	1
71462686	2011-12-08 09:01:16	1
71494991	2010-07-16 09:18:57	1
71498911	2020-11-24 10:39:18	1
71463652	2011-07-04 15:01:55	1
71459361	2019-08-14 16:11:03	1
71498400	2013-08-02 18:08:42	1
71487935	2018-04-25 18:31:19	1
71486038	2008-01-26 10:03:54	1
71512176	2016-08-13 16:00:08	1
71501872	2017-03-04 18:08:28	1
71514024	2006-12-19 06:35:59	1
71483259	2019-07-25 13:26:36	1
71509124	2013-11-06 13:08:12	1
71465500	2006-07-19 14:34:18	1
71509292	2010-09-12 08:55:01	1
71477183	2018-01-15 20:47:00	1
71473921	2019-10-07 16:09:45	1
71489895	2017-07-06 06:48:59	1
71513632	2016-07-26 12:58:22	1
71494963	2018-01-13 06:57:35	1
71490875	2020-09-17 10:33:22	1
71484407	2019-01-11 18:54:02	1
71474096	2013-03-16 07:03:38	1
71481824	2008-02-01 15:44:22	1
71469588	2006-04-20 13:36:20	1
71509922	2016-11-11 15:25:30	1
71509173	2016-08-17 13:12:04	1
71499527	2017-10-27 14:34:36	1
71486031	2006-10-20 13:05:22	1
71487438	2018-02-19 13:17:18	1
71492793	2020-06-22 10:08:20	1
71488334	2007-12-22 09:17:36	1
71512120	2006-01-04 14:22:20	1
71516145	2005-07-26 18:04:19	1
71512540	2020-10-18 20:49:19	1
71511777	2019-08-09 14:58:03	1
71493535	2009-11-22 08:00:40	1
71492422	2007-08-05 14:59:52	1
71479752	2011-01-25 09:53:09	1
71464506	2008-05-01 08:57:08	1
71497476	2009-03-11 07:36:07	1
71474376	2018-12-27 11:56:01	1
71478093	2014-05-10 19:07:57	1
71487116	2005-03-22 09:28:47	1
71507360	2007-09-24 20:43:49	1
71479794	2009-04-11 18:25:47	1
71496069	2011-03-04 14:41:29	1
71500486	2018-05-16 10:47:40	1
71486843	2008-10-13 09:31:38	1
71510146	2009-10-20 14:55:18	1
71459746	2015-07-13 13:15:53	1
71501907	2016-06-19 16:36:14	1
71510034	2010-02-02 07:55:15	1
71483007	2012-07-19 15:24:15	1
71511952	2005-09-11 14:18:02	1
71462245	2011-10-08 11:13:36	1
71489286	2012-11-25 11:36:14	1
71487487	2020-01-10 14:49:34	1
71494739	2020-12-06 13:37:33	1
71460642	2013-07-09 14:04:15	1
71505274	2019-01-06 07:51:07	1
71479710	2011-08-23 11:26:31	1
71510965	2017-01-22 06:31:17	1
71508529	2008-08-17 08:23:18	1
71491078	2005-07-22 18:58:23	1
71496454	2015-10-11 17:20:46	1
71478576	2008-12-23 17:13:02	1
71479178	2010-06-22 11:48:55	1
71487025	2011-02-28 17:46:10	1
71505813	2013-09-18 18:49:42	1
71473354	2005-05-05 14:34:16	1
71511910	2010-02-28 14:01:07	1
71465913	2015-12-12 06:21:44	1
71482209	2009-03-27 15:51:02	1
71503223	2010-12-13 08:01:52	1
71472220	2005-06-03 14:06:45	1
71489937	2018-07-06 06:40:51	1
71490042	2012-06-15 15:08:29	1
71487648	2016-07-10 07:43:39	1
71460285	2018-12-09 09:48:55	1
71472507	2010-11-18 08:32:32	1
71479269	2005-10-04 16:49:06	1
71504679	2007-01-17 08:54:16	1
71473193	2005-05-19 11:50:25	1
71502866	2012-05-06 15:49:58	1
71459186	2005-11-07 16:23:18	1
71459746	2006-06-17 18:21:53	1
71512260	2013-11-23 10:31:07	1
71499898	2016-10-13 20:50:13	1
71496888	2007-04-25 07:17:49	1
71499408	2012-09-01 08:10:19	1
71485716	2008-04-25 16:28:43	1
71461384	2008-04-13 11:58:37	1
71482650	2018-07-03 15:34:09	1
71465661	2007-03-15 11:54:52	1
71509390	2005-11-06 12:16:39	1
71497497	2011-01-11 15:30:56	1
71486059	2018-06-13 16:40:37	1
71485289	2011-10-27 09:50:11	1
71512351	2007-09-18 14:31:03	1
71489629	2016-04-26 10:47:44	1
71515424	2009-01-14 09:29:05	1
71459214	2017-05-08 07:09:48	1
71480669	2008-08-14 07:24:56	1
71469602	2011-10-22 19:04:07	1
71471310	2020-08-15 06:09:24	1
71497833	2019-01-21 09:10:12	1
71513121	2007-06-24 10:41:56	1
71500507	2005-01-28 07:52:21	1
71503657	2009-05-19 10:47:54	1
71488103	2008-05-07 10:36:14	1
71489111	2018-10-26 10:29:20	1
71488964	2010-04-03 12:53:31	1
71491141	2010-09-25 12:29:06	1
71488810	2020-05-08 09:20:59	1
71464842	2010-07-17 15:04:08	1
71498561	2008-07-21 18:26:49	1
71499464	2012-12-10 09:10:11	1
71503447	2014-08-27 08:41:00	1
71511581	2011-07-01 13:59:19	1
71471247	2017-01-26 11:29:32	1
71504147	2019-07-11 09:10:42	1
71495019	2018-08-11 09:43:24	1
71463183	2018-08-06 14:06:47	1
71515669	2010-07-25 08:22:25	1
71468790	2013-03-13 08:19:05	1
71475622	2011-10-07 08:38:59	1
71508375	2008-01-19 07:41:06	1
71491071	2006-04-11 08:02:44	1
71508011	2018-10-25 10:05:23	1
71464576	2013-12-06 14:46:27	1
71461965	2014-12-05 19:36:01	1
71508151	2016-08-04 08:42:53	1
71469441	2014-07-15 19:22:14	1
71489769	2015-08-08 19:38:58	1
71511385	2014-08-07 17:36:36	1
71480711	2010-01-23 18:52:26	1
71481880	2018-03-04 19:06:03	1
71471793	2019-04-25 12:45:15	1
71486094	2010-10-06 10:56:48	1
71513653	2016-08-15 14:11:05	1
71466137	2020-09-16 19:34:04	1
71509082	2014-03-23 12:02:38	1
71490854	2006-10-27 15:45:08	1
71468405	2019-12-14 08:00:29	1
71510874	2013-02-11 09:30:17	1
71511007	2020-05-22 18:41:21	1
71484421	2012-04-02 13:34:00	1
71462665	2006-02-02 15:28:18	1
71467222	2014-07-27 18:34:14	1
71498183	2009-11-23 12:03:27	1
71512337	2010-03-19 08:06:26	1
71488985	2014-10-17 06:12:28	1
71473417	2015-09-21 17:17:46	1
71503377	2008-10-03 12:09:50	1
71492240	2011-05-17 12:45:29	1
71486850	2009-11-26 06:56:26	1
71462245	2006-01-04 20:35:45	1
71497392	2006-11-16 12:33:12	1
71462714	2018-11-23 14:37:07	1
71478849	2009-08-13 14:23:51	1
71466095	2017-06-12 18:43:31	1
71490007	2015-12-28 06:50:45	1
71474425	2006-11-26 16:34:22	1
71464702	2017-06-04 17:57:29	1
71475342	2009-06-06 17:03:11	1
71492604	2018-02-21 15:52:59	1
71464884	2007-10-12 19:25:16	1
71512386	2008-02-20 09:57:46	1
71479654	2020-03-23 07:16:20	1
71516033	2013-07-17 08:15:15	1
71480172	2005-01-13 20:11:53	1
71513793	2008-08-12 13:05:16	1
71480193	2016-01-07 17:59:55	1
71463008	2017-09-25 11:24:55	1
71504574	2019-03-09 18:10:53	1
71511119	2020-12-22 13:35:15	1
71477974	2010-08-19 10:32:22	1
71461013	2009-06-04 16:01:09	1
71461006	2006-12-04 10:59:09	1
71484568	2018-01-01 14:01:36	1
71503146	2013-03-25 10:59:33	1
71499604	2007-10-10 07:12:55	1
71488740	2013-01-06 14:00:21	1
71494410	2011-09-05 09:49:26	1
71463547	2008-11-16 16:06:11	1
71461272	2017-01-15 08:10:13	1
71461559	2006-01-26 07:53:29	1
71459669	2014-06-28 09:53:57	1
71458283	2014-04-07 06:40:52	1
71458227	2018-04-14 12:09:08	1
71512407	2009-06-10 17:53:35	1
71509621	2018-08-13 10:59:00	1
71461139	2005-02-07 18:45:31	1
71516299	2006-05-28 19:07:17	1
71487655	2018-04-17 13:48:05	1
71500605	2015-05-08 11:07:21	1
71511210	2011-03-06 06:45:05	1
71510034	2009-12-05 08:06:26	1
71461650	2019-04-07 15:53:01	1
71460768	2012-08-08 16:57:39	1
71468797	2006-01-12 18:06:21	1
71508991	2010-06-09 14:55:36	1
71511700	2019-05-11 08:36:50	1
71508375	2006-07-24 08:35:39	1
71469133	2014-09-07 18:38:54	1
71458640	2019-06-18 11:15:00	1
71515172	2018-03-11 08:18:35	1
71513926	2020-10-15 13:16:24	1
71515144	2015-04-28 19:24:23	1
71467502	2020-02-23 06:17:34	1
71495152	2017-06-22 15:27:46	1
71472318	2005-11-05 18:21:44	1
71503510	2009-03-19 17:19:12	1
71491673	2011-02-08 12:04:23	1
71508816	2015-06-03 08:38:22	1
71497259	2011-05-22 11:42:26	1
71459249	2014-04-03 14:04:54	1
71482636	2009-09-01 09:34:13	1
71466802	2013-04-21 11:10:49	1
71471688	2012-04-08 20:28:30	1
71469931	2015-08-22 10:55:23	1
71467551	2017-10-16 20:33:47	1
71489573	2015-03-06 09:43:51	1
71489692	2020-09-18 20:49:54	1
71481768	2008-01-08 18:11:15	1
71499989	2009-09-01 10:54:26	1
71499275	2019-01-21 10:33:36	1
71513023	2016-01-02 12:08:33	1
71499037	2009-06-15 10:42:41	1
71460754	2012-08-03 16:36:10	1
71498932	2010-10-07 10:11:02	1
71474663	2011-09-15 07:09:00	1
71469868	2015-12-15 18:40:39	1
71486549	2017-08-11 20:05:31	1
71477967	2015-07-17 14:58:46	1
71464317	2009-06-04 09:37:40	1
71494760	2015-05-11 15:28:36	1
71475034	2006-04-22 18:45:30	1
71507136	2010-02-10 18:28:39	1
71490357	2005-12-21 06:31:12	1
71460341	2007-01-18 13:14:19	1
71460495	2007-02-01 16:18:53	1
71483399	2009-06-24 06:16:23	1
71459333	2019-04-16 06:56:22	1
71461608	2018-08-20 11:44:49	1
71488369	2013-04-27 15:42:20	1
71491288	2011-02-01 14:13:33	1
71464415	2015-10-14 14:37:51	1
71461804	2009-02-28 18:46:50	1
71502551	2013-03-05 13:00:56	1
71487466	2007-02-25 17:36:15	1
71476147	2014-06-06 08:08:42	1
71465073	2013-02-11 10:29:53	1
71494676	2010-11-27 12:05:51	1
71464954	2017-04-22 18:41:11	1
71494004	2010-01-09 06:50:52	1
71462721	2012-03-17 13:32:39	1
71464044	2015-01-10 12:06:33	1
71460740	2017-01-01 15:32:09	1
71472402	2009-09-11 10:08:02	1
71461986	2020-09-18 13:38:59	1
71490777	2006-06-24 18:03:10	1
71487809	2017-06-08 09:27:23	1
71480242	2020-06-18 09:28:05	1
71461713	2015-08-22 06:37:39	1
71468559	2014-05-15 19:29:10	1
71470141	2014-05-17 15:35:00	1
71491743	2005-05-05 20:48:29	1
71496174	2011-12-26 16:27:12	1
71498407	2016-01-07 16:50:39	1
71495236	2010-04-03 06:26:21	1
71502495	2020-07-03 10:29:13	1
71479598	2010-04-15 13:33:30	1
71490168	2006-05-10 06:40:05	1
71500941	2010-04-19 20:02:04	1
71497063	2019-05-09 08:23:38	1
71507773	2012-05-23 06:59:41	1
71492387	2007-04-21 18:53:03	1
71472787	2009-10-21 07:53:04	1
71509761	2016-05-22 19:29:28	1
71462035	2014-02-28 13:50:34	1
71503013	2008-09-03 15:31:32	1
71465584	2005-02-08 07:52:06	1
71458325	2017-06-23 12:33:00	1
71480648	2014-07-17 11:26:20	1
71506233	2013-06-05 17:43:46	1
71463113	2009-02-25 17:46:03	1
71485919	2009-04-25 12:14:05	1
71474117	2014-02-20 11:22:07	1
71473900	2009-02-05 14:47:45	1
71495866	2010-06-12 07:19:21	1
71473508	2020-08-03 16:17:02	1
71490623	2005-06-01 17:56:27	1
71499100	2009-10-19 17:20:18	1
71509999	2007-08-03 07:36:11	1
71475370	2020-06-06 14:33:28	1
71472934	2015-12-19 16:31:44	1
71504196	2011-12-18 07:02:12	1
71475314	2016-01-22 10:17:58	1
71485688	2016-08-28 07:52:12	1
71467796	2011-08-10 19:34:16	1
71481838	2010-11-18 17:20:35	1
71502803	2011-02-08 18:35:18	1
71511483	2008-01-28 08:39:25	1
71502803	2018-07-09 12:45:31	1
71513744	2019-04-08 12:54:22	1
71464058	2019-10-02 06:09:14	1
